"","id","name","alt","abbr"
"1164","3159","Uppsala University, Sweden","character(0)","Uppsa"
"1165","3176","Vall d’Hebron Institut de Recerca","character(0)","Valld"
"1166","320","British Pharmacological Society","character(0)","Briti"
"1167","3225","Welsh Government","character(0)","Welsh"
"1168","3229","Western Norway University of Applied Sciences","character(0)","Weste"
"1169","3239","W. M. Keck Foundation, Los Angeles, CA, USA","character(0)","WMKec"
"1170","329","Buck Institute for Research on Aging, Novato, CA, USA","character(0)","BuckI"
"1171","339","California Department of Public Health, Sacramento, CA, USA","character(0)","Calif"
"1172","353","Cambridge University Press","character(0)","Cambr"
"1173","368","Cancer Research UK Manchester Institute","character(0)","Cance"
"1174","374","Carlsberg Foundation, Copenhagen, Denmark","character(0)","Carls"
"1175","377","Carnegie Mellon University, Pittsburg, USA","character(0)","Carne"
"1176","418","Center for Drug Evaluation and Research, Silver Spring, MD, USA","character(0)","Cente"
"1177","452","Centre de Recerca Matemàtica","character(0)","Centr"
"1178","493","Chapman University, Orange, CA, United States","character(0)","Chapm"
"1179","502","Chesapeake Research Consortium","character(0)","Chesa"
"1180","521","Cincinnati Children's Hospital Medical Center, OH, USA","character(0)","Cinci"
"1181","522","CINECA, Bologna, Italy","character(0)","CINEC"
"1182","53","Alexander von Humboldt Foundation, Germany","character(0)","Alexa"
"1183","544","Cochrane, London, United Kingdom","character(0)","Cochr"
"1184","561","Colorado State University, CO, USA","character(0)","Color"
"1185","69","American Association for the Advancement of Science, USA","character(0)","Ameri"
"1186","73","American Chemical Society, USA","character(0)","Ameri"
"1187","740","Department of Public Expenditure and Reform, Republic of Ireland","character(0)","Depar"
"1188","742","Department of State Development, Government of South Australia","character(0)","Depar"
"1189","753","Deutsches Archäologisches Institut, Berlin, Germany","character(0)","Deuts"
"1190","758","Diamond Light Source, Harwell Science and Innovation Campus, Harwell, UK","character(0)","Diamo"
"1191","77","American Heart Association, USA","character(0)","Ameri"
"1192","78","American Medical Association, USA","character(0)","Ameri"
"1193","81","American Occupational Therapy Foundation, USA","character(0)","Ameri"
"1194","833","Eindhoven University of Technology","character(0)","Eindh"
"1195","897","Eunice Kennedy Shriver National Institute of Child Health and Human Development","character(0)","Eunic"
"1196","915","European Commission","character(0)","Europ"
"1197","974","Ewha Womans University","character(0)","EwhaW"
"1198","1048","Fraunhofer Institute for Algorithms and Scientific Computing SCAI, Sankt Augustin, Germany","character(0)","Fraun"
"1199","1223","Health Level Seven (HL7) International, Ann Arbor, MI, USA","character(0)","HL7"
"1200","1333","Indian Institute of Science, India","character(0)","India"
"1201","1417","Institute of Human Genetics (IGH), Montpellier, France","character(0)","IGH"
"1202","1419","Institute of Informatics and Telematics (ITT), National Research Council, Pisa, Italy","character(0)","ITT"
"1203","1468","Intergovernmental Oceanographic Commission of UNESCO (IOC-UNESCO), Paris, France","character(0)","IOC-UNESCO"
"1204","1500","International Monetary Fund (IMF), Washington D.C., USA","character(0)","IMF"
"1205","1565","Italian Association for Cancer Research (AIRC), Milan, Italy","character(0)","AIRC"
"1206","1584","Janssen, Belgium","character(0)","Janss"
"1207","1588","Japan Biological Informatics Consortium (JBIC), Tokyo, Japan","character(0)","JBIC"
"1208","1597","J. Craig Venter Institute (JCVI), La Jolla, CA, USA","character(0)","JCVI"
"1209","161","Baker Heart and Diabetes Institute","character(0)","Baker"
"1210","1653","Kyoto Prefectural University (KPU), Kyoto, Japan","character(0)","KPU"
"1211","1681","La Jolla Institute for Allergy and Immunology, La Jolla, CA, USA","character(0)","LaJol"
"1212","1691","Berkeley Lab","character(0)","Berke"
"1213","1705","Leiden University Medical Center (LUMC), Leiden, The Netherlands","character(0)","LUMC"
"1214","1787","Max Planck Institute for Marine Microbiology (MPIMM), Bremen, Germany","character(0)","MPIMM"
"1215","1793","Max Planck Institute of Molecular Plant Physiology (MPIMP), Munich, Germany","character(0)","MPIMP"
"1216","1810","Medical College of Wisconsin (MCW), Wisconsin, USA","character(0)","MCW"
"1217","1812","Medical Research Council","character(0)","Medic"
"1218","1865","Ministry of Education Youth and Sports (MSMT), Prague, Czech Republic","character(0)","MSMT"
"1219","1873","Ministry of Science and Technology","character(0)","Minis"
"1220","190","Beijing Municipal Bureau of Health","character(0)","Beiji"
"1221","1916","Multiple Sclerosis (MS) Society of Canada","character(0)","MS"
"1222","1971","National Centers for Environmental Information, National Oceanic and Atmospheric Administration","character(0)","Natio"
"1223","2018","National Institute of General Medical Sciences","character(0)","Natio"
"1224","2022","National Institute of Mental Health","character(0)","Natio"
"1225","2026","National Institute of Technology and Evaluation (NITE), Tokyo, Japan","character(0)","NITE"
"1226","2048","National Marrow Donor Program","character(0)","Natio"
"1227","2053","National Natural Science Foundation of China","character(0)","Natio"
"1228","2125","Netherlands Enterprise Agency (RVO), Assen, the Netherlands","character(0)","RVO"
"1229","2313","Pharmaceuticals and Medical Devices Agency (Japan)","character(0)","Japan"
"1230","2398","Radboud University","character(0)","Radbo"
"1231","2432","Research Organization of Information and Systems","character(0)","Resea"
"1232","2443","RIKEN Center for Biosystems Dynamics Research","character(0)","RIKEN"
"1233","2455","Roche","character(0)","Roche"
"1234","2487","Sanford Burnham Prebys Medical Discovery Institute","character(0)","Sanfo"
"1235","2553","Shaanxi Provincial Science and Technology Department","character(0)","Shaan"
"1236","2682","Swiss Institute of Bioinformatics","character(0)","SIB"
"1237","2684","Swiss National Science Foundation","character(0)","Swiss"
"1238","2766","The Dunhill Medical Trust","character(0)","TheDu"
"1239","2769","The Endocrine Society","character(0)","TheEn"
"1240","278","Biotechnology and Biological Sciences Research Council","character(0)","Biote"
"1241","2792","The Jackson Laboratory","character(0)","TheJa"
"1242","2802","The Ministry of Higher Education and Science, Copenhagen, Denmark","character(0)","TheMi"
"1243","3000","University Corporation for Atmospheric Research (UCAR), Boulder, CO, USA","character(0)","UCAR"
"1244","3062","University of Heidelberg, Germany","character(0)","Unive"
"1245","3078","University of Leiden, Netherlands","character(0)","Unive"
"1246","3079","Leipzig University","character(0)","Leipz"
"1247","3092","University of Mexico","character(0)","Unive"
"1248","3185","ViiV Healthcare, Brentford, UK","character(0)","ViiVH"
"1249","3272","Zelinsky Institute of Organic Chemistry, Russia","character(0)","Zelin"
"1250","435","Center for Open Science","character(0)","Cente"
"1251","511","China National Health Development Research Center (NHDRC), Beijing, China","character(0)","NHDRC"
"1252","514","Chinese Academy of Sciences (CAS), China","character(0)","CAS"
"1253","563","Commission for Technology and Innovation (CTI), Bern, Switzerland","character(0)","CTI"
"1254","595","Comunidad de Madrid","character(0)","Comun"
"1255","629","Cystic Fibrosis Foundation Therapeutics","character(0)","Cysti"
"1256","644","Data Archiving and Networked Services (DANS), Den Hagg, Netherlands","character(0)","DANS"
"1257","781","Douglas Mental Health Institute","character(0)","Dougl"
"1258","52","Alberta Innovates: Health Solutions, Canada","character(0)","Alber"
"1259","1394","Institute for Social Security and Services for State Workers","character(0)","Insti"
"1260","3005","University of A Coruna","character(0)","Unive"
"1261","513","Chinese Academy of Medical Sciences & Peking Union Medical College","character(0)","Chine"
"1262","601","Consorci de Serveis Universitaris de Catalunya","character(0)","Conso"
"1263","1026","Fondation pour la Recherche Medicale","character(0)","Fonda"
"1264","1237","Helmholtz Zentrum Munchen","character(0)","Helmh"
"1265","2189","Norwegian Meterological Institute","character(0)","Norwe"
"1266","2222","Online Computer Library Center","character(0)","Onlin"
"1267","2276","Orphanet","character(0)","Orpha"
"1268","3017","University of Aviero","character(0)","Unive"
"1269","717","Department of Health, UK","character(0)","Depar"
"1270","913","Community Research and Development Information Service","character(0)","Commu"
"1271","1047","Fraunhofer IBMT","character(0)","Fraun"
"1272","1312","iGEM Foundation","character(0)","iGEMF"
"1273","2372","Promega France","character(0)","Prome"
"1274","2786","The Hyve","character(0)","TheHy"
"1275","323","British Standards Institute","character(0)","Briti"
"1276","1421","Institute Of Marine Research, Bergen, Norway","character(0)","Insti"
"1277","1438","Institute of Structural and Molecular Biology, University College London, London, UK","character(0)","Insti"
"1278","1850","Ministerio de Ciencia, Tecnologa e Innovacin Productiva, Argentina","character(0)","Minis"
"1279","1858","Ministry of Defence, Tel Aviv, Israel","character(0)","Minis"
"1280","1863","Ministry of Education, China","character(0)","Minis"
"1281","1864","Ministry of Education, Culture, Sports, Science and Technology of Japan","character(0)","Minis"
"1282","1872","Ministry of Science and Technology of the People´s Republic of China","character(0)","Minis"
"1283","1875","Ministry of Science, ICT and Future Planning","character(0)","Minis"
"1284","1876","Ministry of Science, Technology and Innovation (CNPq), Brasilia, Brazil","character(0)","CNPq"
"1285","1955","National Cancer Institute at Frederick","character(0)","Natio"
"1286","2431","Research Organization of Information and Systems, National Institute of Polar Research","character(0)","Resea"
"1287","2936","National Agricultural Statistics Service, United States Department of Agriculture","character(0)","Natio"
"1288","3035","University of California San Francisco","character(0)","Unive"
"1289","1361","Institue of Molecular Biology, gGmbH, Mainz, Germany","character(0)","Insti"
"1290","1363","Institut Curie, Paris, France","character(0)","Insti"
"1291","1911","Mto France, Centre National de Recherches Mtorologiques, Paris, France","character(0)","MtoFr"
"1292","1919","Museum fur Naturkunde, Berlin, Germany","character(0)","Museu"
"1293","192","Beijing Municipal Science and Technology Commission","character(0)","Beiji"
"1294","2973","Universitat Hamburg, Hamburg, Germany","character(0)","Unive"
"1295","3081","University of Liege, Belgium","character(0)","Unive"
"1296","3103","University of Navarre, Spain","character(0)","Unive"
"1297","1136","German Climate Computing Centre","character(0)","Germa"
"1298","1690","Laval University","character(0)","Laval"
"1299","1855","Minister of Science, Technology and Space (MOST), Tel Aviv, Israel","character(0)","MOST"
"1300","193","Beijing Proteome Research Centre, China","character(0)","Beiji"
"1301","2216","Observatoire Midi-Pyrenees, OMP,  France","character(0)","Obser"
"1302","2232","OFM Research, Seattle, WA, USA","character(0)","OFMRe"
"1303","2413","ProQuest","character(0)","ProQu"
"1304","2583","Sobi","character(0)","Sobi"
"1305","2706","TARKI Foundation, Budapest, Hungary","character(0)","TARKI"
"1306","2864","Tokai University School of Medicine, Japan","character(0)","Tokai"
"1307","3015","University of Athens, Greece","character(0)","Unive"
"1308","403","GlaxoSmithKline (United Kingdom)","character(0)","United Kingdom"
"1309","632","Czech Academy of Science (CAS), Prague, Czech Republic","character(0)","CAS"
